value,athlete_id,athlete_title,athlete_first,athlete_last,athlete_country_id,athlete_gender,athlete_yob,athlete_noc,athlete_country_name,athlete_country_isoa2,result_id,position,total_time,swim_time,t1_time,bike_time,t2_time,run_time,prog_id,event_id,prog_name,prog_date,prog_time,prog_notes,event_title,event_venue,event_country,event_latitude,event_longitude,event_date,event_country_isoa2,event_country_noc,event_region_id,event_country_id,event_region_name,cat_name,wetsuit,temp_water,temp_air
NA,10539,Joao Silva,Joao,Silva,247,male,1989,POR,Portugal,PT,520991,4,00:53:02,00:09:03,00:00:31,00:28:23,00:00:25,00:14:37,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11378,Jonathan Brownlee,Jonathan,Brownlee,292,male,1990,GBR,Great Britain,GB,520992,5,00:53:03,00:09:09,00:00:30,00:28:24,00:00:23,00:14:35,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,5695,Javier Gomez Noya,Javier,Gomez Noya,270,male,1983,ESP,Spain,ES,520993,6,00:53:12,00:08:59,00:00:31,00:28:33,00:00:23,00:14:43,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,29442,Fernando Alarza,Fernando,Alarza,270,male,1991,ESP,Spain,ES,520994,7,00:53:17,00:08:57,00:00:32,00:28:33,00:00:24,00:14:47,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,14181,Igor Polyanskiy,Igor,Polyanskiy,251,male,1990,RUS,Russia,RU,520995,8,00:53:18,00:08:53,00:00:30,00:28:38,00:00:25,00:14:49,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,39908,Vicente Hernandez,Vicente,Hernandez,270,male,1991,ESP,Spain,ES,520996,9,00:53:20,00:09:04,00:00:32,00:28:25,00:00:26,00:14:50,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,5320,Sven Riederer,Sven,Riederer,276,male,1981,SUI,Switzerland,CH,520997,10,00:53:28,00:09:08,00:00:32,00:28:17,00:00:24,00:15:04,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11001,Gábor Faldum,Gábor,Faldum,182,male,1988,HUN,Hungary,HU,520998,11,00:53:31,00:09:09,00:00:29,00:28:25,00:00:21,00:15:03,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,6084,Dan Wilson,Dan,Wilson,111,male,1985,AUS,Australia,AU,520999,12,00:53:33,00:08:53,00:00:34,00:28:31,00:00:25,00:15:07,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,10536,Joao Pereira,Joao,Pereira,247,male,1987,POR,Portugal,PT,521000,13,00:53:35,00:09:04,00:00:31,00:28:26,00:00:24,00:15:07,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,28500,Ryan Bailie,Ryan,Bailie,111,male,1990,AUS,Australia,AU,521001,14,00:53:36,00:09:00,00:00:33,00:28:32,00:00:26,00:15:02,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,30433,Henri Schoeman,Henri,Schoeman,269,male,1991,RSA,South Africa,ZA,521002,15,00:53:36,00:08:50,00:00:34,00:28:34,00:00:23,00:15:12,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11060,Alessandro Fabian,Alessandro,Fabian,190,male,1988,ITA,Italy,IT,521003,16,00:53:41,00:08:55,00:00:32,00:28:33,00:00:23,00:15:15,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,7702,Aurelien Raphael,Aurelien,Raphael,166,male,1988,FRA,France,FR,521004,17,00:53:44,00:08:49,00:00:32,00:28:41,00:00:24,00:15:15,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,10141,Aaron Royle,Aaron,Royle,111,male,1990,AUS,Australia,AU,521005,18,00:53:45,00:08:55,00:00:32,00:28:34,00:00:27,00:15:15,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,7503,Crisanto Grajales,Crisanto,Grajales,219,male,1987,MEX,Mexico,MX,521006,19,00:53:48,00:09:09,00:00:32,00:28:21,00:00:26,00:15:16,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,32470,Adam Bowden,Adam,Bowden,292,male,1982,GBR,Great Britain,GB,521007,20,00:53:49,00:09:03,00:00:35,00:28:23,00:00:27,00:15:19,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,41060,Justus Nieschlag,Justus,Nieschlag,170,male,1992,GER,Germany,DE,521008,21,00:53:51,00:09:06,00:00:33,00:28:21,00:00:21,00:15:28,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,40311,Marten Van Riel,Marten,Van Riel,119,male,1992,BEL,Belgium,BE,521009,22,00:53:55,00:08:55,00:00:29,00:28:39,00:00:24,00:15:26,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11408,Tamás Tóth,Tamás,Tóth,182,male,1989,HUN,Hungary,HU,521010,23,00:53:59,00:09:10,00:00:31,00:28:23,00:00:24,00:15:27,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11092,Richard Varga,Richard,Varga,265,male,1989,SVK,Slovakia,SK,521011,24,00:54:01,00:08:49,00:00:35,00:28:39,00:00:25,00:15:29,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11162,Rostislav Pevtsov,Rostislav,Pevtsov,113,male,1987,AZE,Azerbaijan,AZ,521012,25,00:54:02,00:09:20,00:00:32,00:28:48,00:00:25,00:14:54,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,6442,Jarrod Shoemaker,Jarrod,Shoemaker,293,male,1982,USA,United States,US,521013,26,00:54:05,00:09:19,00:00:34,00:28:49,00:00:25,00:14:55,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,47188,Gordon Benson,Gordon,Benson,292,male,1994,GBR,Great Britain,GB,521014,27,00:54:12,00:09:04,00:00:33,00:28:28,00:00:25,00:15:38,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,33841,Anthony Pujades,Anthony,Pujades,166,male,1991,FRA,France,FR,521015,28,00:54:15,00:08:47,00:00:32,00:28:40,00:00:24,00:15:49,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11095,Franz Loeschke,Franz,Loeschke,170,male,1989,GER,Germany,DE,521016,29,00:54:16,00:09:01,00:00:31,00:28:27,00:00:27,00:15:47,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,40452,Conor Murphy,Conor,Murphy,188,male,1985,IRL,Ireland,IE,521017,30,00:54:17,00:09:11,00:00:32,00:28:22,00:00:24,00:15:44,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,39875,Mark Buckingham,Mark,Buckingham,292,male,1985,GBR,Great Britain,GB,521018,31,00:54:19,00:09:15,00:00:32,00:28:53,00:00:25,00:15:11,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,49385,Raphael Montoya,Raphael,Montoya,166,male,1995,FRA,France,FR,521019,32,00:54:22,00:09:14,00:00:33,00:28:57,00:00:25,00:15:11,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11315,Andrea Salvisberg,Andrea,Salvisberg,276,male,1989,SUI,Switzerland,CH,521020,33,00:54:22,00:08:59,00:00:33,00:28:33,00:00:25,00:15:50,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,11508,Andrew Yorke,Andrew,Yorke,135,male,1988,CAN,Canada,CA,521021,34,00:54:25,00:09:20,00:00:32,00:28:49,00:00:26,00:15:15,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,10842,Lawrence Fanous,Lawrence,Fanous,193,male,1985,JOR,Jordan,JO,521022,35,00:54:28,00:09:07,00:00:31,00:28:23,00:00:25,00:15:59,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,6236,Premysl Svarc,Premysl,Svarc,152,male,1985,CZE,Czech Republic,CZ,521023,36,00:54:32,00:09:17,00:00:31,00:28:50,00:00:27,00:15:23,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,5551,Bryan Keane,Bryan,Keane,188,male,1980,IRL,Ireland,IE,521024,37,00:54:34,00:09:20,00:00:34,00:28:46,00:00:26,00:15:26,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
NA,21622,Alois Knabl,Alois,Knabl,112,male,1992,AUT,Austria,AT,521025,38,00:54:35,00:08:53,00:00:33,00:28:39,00:00:26,00:16:02,270293,91028,Elite Men,2015-03-07,17:06:00,"Distances: Swim 750 m (1 lap), Bike 20 km (4 laps), Run 5 km (2 laps) Air temperature 28º Water temperature 22.8º No wetsuit swim. Technical Delegate: Jorge García/ESP. Race Referee: Dirk Bogaert/BEL. Competition Jury: Jorge García/ESP, Ahmed Nasser/EGY, Thanos Nikopoulos/GRE. Athlete nr 42 Hauss/FRA was disqualified for shortcutting the course.",2015 ITU World Triathlon Abu Dhabi,Abu Dhabi,United Arab Emirates,24.46667,54.36667,2015-03-06,AE,UAE,13,291,Asia,Sprint,FALSE,22.8,28
